Price,Area,Location,No_of_Bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,IndoorGames,ClubHouse,24X7Security,PowerBackup,CarParking,Children'splayarea,LiftAvailable,price_per_sqft
5400000,1051.0,Konnagar,2,0,9,9,9,9,9,9,9,9,9,9,9,5137.963843958135
9000000,2032.0,Tollygunge,3,0,9,9,9,9,9,9,9,9,9,9,9,4429.133858267716
4100000,1040.0,purbalok,2,0,9,9,9,9,9,9,9,9,9,9,9,3942.3076923076924
5200000,1277.0,Tollygunge,2,0,9,9,9,9,9,9,9,9,9,9,9,4072.043852779953
7000000,700.0,Bijoygarh,2,0,9,9,9,9,9,9,9,9,9,9,9,10000.0
4608000,700.0,Bijoygarh,2,0,9,9,9,9,9,9,9,9,9,9,9,6582.857142857143
2600000,920.0,Narendrapur,2,0,9,9,9,9,9,9,9,9,9,9,9,2826.086956521739
4500000,1685.0,New Town,2,1,9,9,9,9,9,9,9,9,9,9,9,2670.6231454005933
5500000,1030.0,Howrah,1,1,9,9,9,9,9,9,9,9,9,9,9,5339.805825242718
8000000,930.0,Rajarhat,1,1,9,9,9,9,9,9,9,9,9,9,9,8602.150537634408
4600000,1189.0,Rajarhat,1,1,9,9,9,9,9,9,9,9,9,9,9,3868.7973086627417
3700000,2020.0,Rajarhat,2,1,9,9,9,9,9,9,9,9,9,9,9,1831.6831683168316
9000000,1010.0,New Town,1,1,9,9,9,9,9,9,9,9,9,9,9,8910.89108910891
5800000,1075.0,New Town,1,1,9,9,9,9,9,9,9,9,9,9,9,5395.3488372093025
11800000,1468.0,New Town,1,1,9,9,9,9,9,9,9,9,9,9,9,8038.147138964578
6000000,1114.0,Behala,3,0,9,9,9,9,9,9,9,9,9,9,9,5385.996409335728
4500000,580.0,Ganguly Bagan,2,1,9,9,9,9,9,9,9,9,9,9,9,7758.620689655172
3500000,1000.0,New Barrackpur,2,1,9,9,9,9,9,9,9,9,9,9,9,3500.0
6552000,1150.0,Patuli,2,0,9,9,9,9,9,9,9,9,9,9,9,5697.391304347826
7000000,1294.0,Tollygunge,2,1,9,9,9,9,9,9,9,9,9,9,9,5409.582689335394
3500000,1365.0,Mukundapur,2,1,9,9,9,9,9,9,9,9,9,9,9,2564.102564102564
7500000,1095.0,Rajarhat,1,1,9,9,9,9,9,9,9,9,9,9,9,6849.315068493151
4275000,1890.0,New Town,3,1,9,9,9,9,9,9,9,9,9,9,9,2261.904761904762
8550000,1475.0,Rajarhat,2,1,9,9,9,9,9,9,9,9,9,9,9,5796.610169491525
2300000,1967.0,Barisha Purba Para Road,3,0,9,9,9,9,9,9,9,9,9,9,9,1169.2933401118455
3900000,1065.0,Dhapa,2,0,9,9,9,9,9,9,9,9,9,9,9,3661.9718309859154
5200000,672.0,Tangra,1,1,9,9,9,9,9,9,9,9,9,9,9,7738.0952380952385
2300000,1050.0,Garia,3,1,9,9,9,9,9,9,9,9,9,9,9,2190.4761904761904
2039000,1170.0,Howrah,2,0,9,9,9,9,9,9,9,9,9,9,9,1742.7350427350427
8200000,1240.0,kalikapur,3,1,9,9,9,9,9,9,9,9,9,9,9,6612.903225806452
7800000,850.0,Behala,2,1,9,9,9,9,9,9,9,9,9,9,9,9176.470588235294
7500000,960.0,Behala,2,1,9,9,9,9,9,9,9,9,9,9,9,7812.5
7400000,1535.0,Rajarhat,3,0,9,9,9,9,9,9,9,9,9,9,9,4820.846905537459
2850000,950.0,Mukundapur,2,0,9,9,9,9,9,9,9,9,9,9,9,3000.0
9200000,1367.0,Tollygunge,3,0,9,9,9,9,9,9,9,9,9,9,9,6730.065837600585
2600000,900.0,Keshtopur,2,0,9,9,9,9,9,9,9,9,9,9,9,2888.8888888888887
6216000,1524.0,Maheshtala,3,0,9,9,9,9,9,9,9,9,9,9,9,4078.740157480315
7500000,1174.0,Bansdroni,3,0,9,9,9,9,9,9,9,9,9,9,9,6388.415672913117
3800000,794.0,Rajbari,2,1,9,9,9,9,9,9,9,9,9,9,9,4785.894206549118
3972000,850.0,New Barrackpore,2,0,9,9,9,9,9,9,9,9,9,9,9,4672.941176470588
7414000,1261.0,Tangra,3,1,9,9,9,9,9,9,9,9,9,9,9,5879.460745440127
7180000,1258.0,Tangra,3,1,9,9,9,9,9,9,9,9,9,9,9,5707.472178060413
12000000,1178.0,Tangra,3,1,9,9,9,9,9,9,9,9,9,9,9,10186.757215619695
7753000,1106.0,Tangra,3,1,9,9,9,9,9,9,9,9,9,9,9,7009.94575045208
2100000,560.0,Narendrapur,1,1,9,9,9,9,9,9,9,9,9,9,9,3750.0
15000000,1890.0,Tangra,4,1,9,9,9,9,9,9,9,9,9,9,9,7936.507936507936
2700000,800.0,Sarada Pally,3,1,9,9,9,9,9,9,9,9,9,9,9,3375.0
2000000,1110.0,Howrah,2,0,9,9,9,9,9,9,9,9,9,9,9,1801.8018018018017
2827000,834.0,Mukundapur,2,1,9,9,9,9,9,9,9,9,9,9,9,3389.6882494004794
2827000,960.0,Barisha,2,0,9,9,9,9,9,9,9,9,9,9,9,2944.7916666666665
3021000,1135.0,Nayabad,2,0,9,9,9,9,9,9,9,9,9,9,9,2661.6740088105726
15500000,1399.0,Dum Dum,3,0,9,9,9,9,9,9,9,9,9,9,9,11079.342387419585
12000000,1470.0,Rajarhat,3,0,9,9,9,9,9,9,9,9,9,9,9,8163.265306122449
7200000,1050.0,Gariahat,2,1,9,9,9,9,9,9,9,9,9,9,9,6857.142857142857
3600000,1463.0,Dum Dum,3,0,9,9,9,9,9,9,9,9,9,9,9,2460.6971975393026
3800000,740.0,Behala,2,0,9,9,9,9,9,9,9,9,9,9,9,5135.135135135135
4500000,2620.0,Tangra,4,1,9,9,9,9,9,9,9,9,9,9,9,1717.557251908397
2700000,1036.0,Royde Park,2,0,9,9,9,9,9,9,9,9,9,9,9,2606.1776061776063
2400000,900.0,Behala,2,1,9,9,9,9,9,9,9,9,9,9,9,2666.6666666666665
4300000,992.0,Parui Mauza,2,0,9,9,9,9,9,9,9,9,9,9,9,4334.677419354839
4000000,992.0,Parui Mauza,2,0,9,9,9,9,9,9,9,9,9,9,9,4032.2580645161293
2875000,1060.0,Parui Mauza,3,0,9,9,9,9,9,9,9,9,9,9,9,2712.264150943396
42000000,1629.0,Sealdah,3,1,9,9,9,9,9,9,9,9,9,9,9,25782.68876611418
7000000,1855.0,Tangra,3,1,9,9,9,9,9,9,9,9,9,9,9,3773.5849056603774
7400000,1190.0,Tangra,2,1,9,9,9,9,9,9,9,9,9,9,9,6218.487394957983
10500000,745.0,Dhakuria,2,1,9,9,9,9,9,9,9,9,9,9,9,14093.959731543624
9500000,1060.0,Garia,3,1,9,9,9,9,9,9,9,9,9,9,9,8962.264150943396
7800000,750.0,Behala,2,1,9,9,9,9,9,9,9,9,9,9,9,10400.0
8000000,850.0,Sarsuna,2,1,9,9,9,9,9,9,9,9,9,9,9,9411.764705882353
2700000,950.0,Garia,2,1,9,9,9,9,9,9,9,9,9,9,9,2842.1052631578946
2700000,1000.0,Parnashree,3,1,9,9,9,9,9,9,9,9,9,9,9,2700.0
7800000,1000.0,Konnagar,2,0,9,9,9,9,9,9,9,9,9,9,9,7800.0
7800000,2870.0,Ballygunge,4,1,9,9,9,9,9,9,9,9,9,9,9,2717.7700348432054
6440000,4250.0,Ballygunge,5,1,9,9,9,9,9,9,9,9,9,9,9,1515.2941176470588
4758000,1050.0,Salt Lake City,2,1,9,9,9,9,9,9,9,9,9,9,9,4531.428571428572
2400000,1032.0,Salt Lake City,2,1,9,9,9,9,9,9,9,9,9,9,9,2325.5813953488373
2490000,1550.0,Salt Lake City,3,1,9,9,9,9,9,9,9,9,9,9,9,1606.4516129032259
2490000,1550.0,Salt Lake City,3,1,9,9,9,9,9,9,9,9,9,9,9,1606.4516129032259
10300000,908.0,Tangra,2,1,9,9,9,9,9,9,9,9,9,9,9,11343.612334801763
3000000,1178.0,Topsia,3,0,9,9,9,9,9,9,9,9,9,9,9,2546.6893039049237
3250000,1290.0,Tangra,3,1,9,9,9,9,9,9,9,9,9,9,9,2519.3798449612405
4400000,745.0,Behala,2,0,9,9,9,9,9,9,9,9,9,9,9,5906.040268456376
3500000,745.0,Behala,2,0,9,9,9,9,9,9,9,9,9,9,9,4697.986577181208
4500000,1600.0,Jadavpur,3,1,9,9,9,9,9,9,9,9,9,9,9,2812.5
3500000,1600.0,Jadavpur,3,1,9,9,9,9,9,9,9,9,9,9,9,2187.5
3200000,1150.0,Dum Dum,1,0,9,9,9,9,9,9,9,9,9,9,9,2782.608695652174
2800000,915.0,Prince Anwar Shah Connector,2,0,9,9,9,9,9,9,9,9,9,9,9,3060.1092896174864
2500000,830.0,Dum Dum Cantonment,2,0,9,9,9,9,9,9,9,9,9,9,9,3012.0481927710844
3500000,830.0,North Dumdum,2,0,9,9,9,9,9,9,9,9,9,9,9,4216.8674698795185
3800000,830.0,North Dumdum,2,0,9,9,9,9,9,9,9,9,9,9,9,4578.313253012048
3000000,1947.0,Dum Dum,4,0,9,9,9,9,9,9,9,9,9,9,9,1540.8320493066255
2400000,770.0,Garia,2,1,9,9,9,9,9,9,9,9,9,9,9,3116.883116883117
2400000,700.0,Garia,2,1,9,9,9,9,9,9,9,9,9,9,9,3428.5714285714284
2100000,1160.0,Garia,3,1,9,9,9,9,9,9,9,9,9,9,9,1810.344827586207
3700000,750.0,Patuli,2,1,9,9,9,9,9,9,9,9,9,9,9,4933.333333333333
5700000,1100.0,Garia,3,1,9,9,9,9,9,9,9,9,9,9,9,5181.818181818182
4800000,924.0,Patuli,2,1,9,9,9,9,9,9,9,9,9,9,9,5194.805194805195
3600000,850.0,Patuli,2,1,9,9,9,9,9,9,9,9,9,9,9,4235.294117647059
9500000,820.0,Garia,2,1,9,9,9,9,9,9,9,9,9,9,9,11585.365853658537
9500000,810.0,Garia,2,1,9,9,9,9,9,9,9,9,9,9,9,11728.395061728395
12000000,1150.0,Ganguly Bagan,3,1,9,9,9,9,9,9,9,9,9,9,9,10434.782608695652
4900000,867.0,Garia,2,1,9,9,9,9,9,9,9,9,9,9,9,5651.672433679354
25000000,800.0,Baghajatin,2,1,9,9,9,9,9,9,9,9,9,9,9,31250.0
6000000,600.0,Baghajatin,2,1,9,9,9,9,9,9,9,9,9,9,9,10000.0
3200000,600.0,Baghajatin,2,1,9,9,9,9,9,9,9,9,9,9,9,5333.333333333333
3500000,740.0,Baghajatin,2,1,9,9,9,9,9,9,9,9,9,9,9,4729.72972972973
6169000,830.0,Patuli,2,1,9,9,9,9,9,9,9,9,9,9,9,7432.530120481928
3520000,1250.0,Baghajatin,3,1,9,9,9,9,9,9,9,9,9,9,9,2816.0
5365000,1150.0,Garia,3,1,9,9,9,9,9,9,9,9,9,9,9,4665.217391304348
4500000,924.0,Patuli,2,1,9,9,9,9,9,9,9,9,9,9,9,4870.12987012987
7100000,1668.0,Tangra,3,1,9,9,9,9,9,9,9,9,9,9,9,4256.594724220624
4350000,1443.0,Tangra,3,1,9,9,9,9,9,9,9,9,9,9,9,3014.5530145530147
2062000,1450.0,Topsia,3,1,9,9,9,9,9,9,9,9,9,9,9,1422.0689655172414
10800000,813.0,Alipore,2,0,9,9,9,9,9,9,9,9,9,9,9,13284.132841328414
4200000,2234.0,Tangra,3,1,9,9,9,9,9,9,9,9,9,9,9,1880.0358102059088
4900000,1107.0,Barisha Purba Para Road,3,1,9,9,9,9,9,9,9,9,9,9,9,4426.377597109305
4192000,720.0,Kasba,2,1,9,9,9,9,9,9,9,9,9,9,9,5822.222222222223
5200000,1281.0,Rajarhat,3,0,9,9,9,9,9,9,9,9,9,9,9,4059.3286494925837
6462000,1164.0,Dum Dum,3,0,9,9,9,9,9,9,9,9,9,9,9,5551.546391752578
4653000,1100.0,Behala,3,0,9,9,9,9,9,9,9,9,9,9,9,4230.0
2700000,1450.0,Behala,3,0,9,9,9,9,9,9,9,9,9,9,9,1862.0689655172414
2300000,1322.0,Royde Park,1,0,9,9,9,9,9,9,9,9,9,9,9,1739.7881996974281
6174000,1365.0,New Alipore,3,0,9,9,9,9,9,9,9,9,9,9,9,4523.076923076923
6200000,1050.0,Behala,1,0,9,9,9,9,9,9,9,9,9,9,9,5904.761904761905
12500000,711.0,Royde Park,2,0,9,9,9,9,9,9,9,9,9,9,9,17580.87201125176
4694000,1970.0,Royde Park,2,0,9,9,9,9,9,9,9,9,9,9,9,2382.741116751269
9108000,901.0,New Town,3,1,9,9,9,9,9,9,9,9,9,9,9,10108.768035516094
9200000,915.0,Behala,2,0,9,9,9,9,9,9,9,9,9,9,9,10054.644808743169
4500000,892.0,Garia,2,0,9,9,9,9,9,9,9,9,9,9,9,5044.8430493273545
2300000,1250.0,Kamalgazi Flyover,3,1,9,9,9,9,9,9,9,9,9,9,9,1840.0
3500000,1436.0,Dum Dum,3,0,9,9,9,9,9,9,9,9,9,9,9,2437.325905292479
4764000,1125.0,Behala,3,0,9,9,9,9,9,9,9,9,9,9,9,4234.666666666667
11900000,650.0,New Town,2,1,9,9,9,9,9,9,9,9,9,9,9,18307.69230769231
8200000,700.0,Bijoygarh,2,0,9,9,9,9,9,9,9,9,9,9,9,11714.285714285714
8200000,1165.0,Dum Dum,3,0,9,9,9,9,9,9,9,9,9,9,9,7038.62660944206
7200000,1452.0,Baranagar,3,0,9,9,9,9,9,9,9,9,9,9,9,4958.677685950413
6321000,1535.0,Topsia,3,1,9,9,9,9,9,9,9,9,9,9,9,4117.9153094462545
5500000,1135.0,Behala,3,0,9,9,9,9,9,9,9,9,9,9,9,4845.814977973569
5640000,1980.0,Behala,3,0,9,9,9,9,9,9,9,9,9,9,9,2848.4848484848485
2350000,1164.0,Dum Dum,3,0,9,9,9,9,9,9,9,9,9,9,9,2018.9003436426117
8000000,950.0,Sahid Khudiram Metro Station Road,2,0,9,9,9,9,9,9,9,9,9,9,9,8421.052631578947
2550000,700.0,Bijoygarh,2,0,9,9,9,9,9,9,9,9,9,9,9,3642.8571428571427
2900000,850.0,Bijoygarh,2,1,9,9,9,9,9,9,9,9,9,9,9,3411.764705882353
5800000,1152.0,Behala,3,0,9,9,9,9,9,9,9,9,9,9,9,5034.722222222223
2464000,1700.0,Beliaghata,3,0,9,9,9,9,9,9,9,9,9,9,9,1449.4117647058824
3400000,1330.0,Kasba,3,0,9,9,9,9,9,9,9,9,9,9,9,2556.3909774436092
3770000,1330.0,Kasba,3,0,9,9,9,9,9,9,9,9,9,9,9,2834.5864661654136
7200000,1100.0,Kasba,2,0,9,9,9,9,9,9,9,9,9,9,9,6545.454545454545
5306000,1345.0,New Town,3,1,9,9,9,9,9,9,9,9,9,9,9,3944.9814126394053
9200000,1106.0,Royde Park,1,0,9,9,9,9,9,9,9,9,9,9,9,8318.264014466546
5500000,1410.0,Barisha Purba Para Road,2,0,9,9,9,9,9,9,9,9,9,9,9,3900.709219858156
5500000,800.0,Bansdroni,2,1,9,9,9,9,9,9,9,9,9,9,9,6875.0
11200000,1620.0,Mukundapur,3,1,9,9,9,9,9,9,9,9,9,9,9,6913.580246913581
5000000,725.0,Bansdroni,2,1,9,9,9,9,9,9,9,9,9,9,9,6896.551724137931
2600000,1080.0,Sonarpur,2,1,9,9,9,9,9,9,9,9,9,9,9,2407.4074074074074
3800000,1203.0,Garia,3,1,9,9,9,9,9,9,9,9,9,9,9,3158.7697423108893
4500000,880.0,Behala Chowrasta,2,0,9,9,9,9,9,9,9,9,9,9,9,5113.636363636364
4500000,1004.0,Sodepur,2,1,9,9,9,9,9,9,9,9,9,9,9,4482.07171314741
5000000,992.0,Sodepur,2,1,9,9,9,9,9,9,9,9,9,9,9,5040.322580645161
5839000,1450.0,Tangra,3,1,9,9,9,9,9,9,9,9,9,9,9,4026.896551724138
3450000,905.0,Howrah,3,0,9,9,9,9,9,9,9,9,9,9,9,3812.1546961325967
5500000,1164.0,Dum Dum,3,0,9,9,9,9,9,9,9,9,9,9,9,4725.085910652921
10000000,850.0,Lake Gardens,2,1,9,9,9,9,9,9,9,9,9,9,9,11764.70588235294
21000000,850.0,Lake Gardens,2,0,9,9,9,9,9,9,9,9,9,9,9,24705.882352941175
5000000,1660.0,Tangra,3,1,9,9,9,9,9,9,9,9,9,9,9,3012.0481927710844
5000000,939.0,Tollygunge,2,1,9,9,9,9,9,9,9,9,9,9,9,5324.813631522897
5200000,1000.0,Garia,2,1,9,9,9,9,9,9,9,9,9,9,9,5200.0
5200000,1344.0,Mukundapur,3,1,9,9,9,9,9,9,9,9,9,9,9,3869.0476190476193
8000000,1100.0,Patuli,3,1,9,9,9,9,9,9,9,9,9,9,9,7272.727272727273
3875000,1100.0,Patuli,3,1,9,9,9,9,9,9,9,9,9,9,9,3522.7272727272725
15000000,1130.0,Mukundapur,3,0,9,9,9,9,9,9,9,9,9,9,9,13274.336283185841
2500000,996.0,Howrah,3,0,9,9,9,9,9,9,9,9,9,9,9,2510.0401606425703
2600000,831.0,New Town,2,1,9,9,9,9,9,9,9,9,9,9,9,3128.760529482551
4300000,1000.0,Jadavpur,3,1,9,9,9,9,9,9,9,9,9,9,9,4300.0
5100000,1300.0,Jodhpur Park,3,1,9,9,9,9,9,9,9,9,9,9,9,3923.076923076923
61400000,2000.0,Kalighat,3,1,9,9,9,9,9,9,9,9,9,9,9,30700.0
11700000,850.0,Jodhpur Park,2,1,9,9,9,9,9,9,9,9,9,9,9,13764.70588235294
11000000,1308.0,Barrackpore,3,1,9,9,9,9,9,9,9,9,9,9,9,8409.785932721712
12000000,850.0,Lake Gardens,2,0,9,9,9,9,9,9,9,9,9,9,9,14117.64705882353
12100000,1730.0,Tangra,4,1,9,9,9,9,9,9,9,9,9,9,9,6994.219653179191
18800000,1014.0,Sodepur,2,1,9,9,9,9,9,9,9,9,9,9,9,18540.43392504931
10000000,1579.0,Tiljala,4,0,9,9,9,9,9,9,9,9,9,9,9,6333.122229259025
26200000,800.0,Barisha Purba Para Road,2,1,9,9,9,9,9,9,9,9,9,9,9,32750.0
12000000,770.0,Behala,2,0,9,9,9,9,9,9,9,9,9,9,9,15584.415584415585
5500000,810.0,Kasba,2,1,9,9,9,9,9,9,9,9,9,9,9,6790.123456790124
4200000,1323.0,Behala,3,1,9,9,9,9,9,9,9,9,9,9,9,3174.6031746031745
2300000,4955.0,Alipore,4,0,9,9,9,9,9,9,9,9,9,9,9,464.1775983854692
2800000,1674.0,Jorabagan,3,0,9,9,9,9,9,9,9,9,9,9,9,1672.6403823178016
10700000,1590.0,Tollygunge,3,0,9,9,9,9,9,9,9,9,9,9,9,6729.559748427673
12200000,1590.0,Tollygunge,3,0,9,9,9,9,9,9,9,9,9,9,9,7672.955974842767
76500000,1718.0,Tollygunge,3,0,9,9,9,9,9,9,9,9,9,9,9,44528.521536670545
3700000,1350.0,Jodhpur Park,3,0,9,9,9,9,9,9,9,9,9,9,9,2740.740740740741
5652000,1700.0,Kalighat,3,0,9,9,9,9,9,9,9,9,9,9,9,3324.705882352941
8000000,2405.0,Gariahat,4,0,9,9,9,9,9,9,9,9,9,9,9,3326.4033264033264
3600000,1950.0,Tangra,4,1,9,9,9,9,9,9,9,9,9,9,9,1846.1538461538462
2200000,1150.0,Behala,3,0,9,9,9,9,9,9,9,9,9,9,9,1913.0434782608695
2600000,624.0,Patuli,2,1,9,9,9,9,9,9,9,9,9,9,9,4166.666666666667
3268000,720.0,Garia,2,0,9,9,9,9,9,9,9,9,9,9,9,4538.888888888889
2600000,1714.0,Sarada Pally,3,0,9,9,9,9,9,9,9,9,9,9,9,1516.9194865810969
3200000,2900.0,New Town,4,1,9,9,9,9,9,9,9,9,9,9,9,1103.448275862069
9500000,5075.0,Alipore,4,0,9,9,9,9,9,9,9,9,9,9,9,1871.92118226601
5706000,1260.0,Sodepur,3,1,9,9,9,9,9,9,9,9,9,9,9,4528.571428571428
2400000,1256.0,Mukundapur,3,1,9,9,9,9,9,9,9,9,9,9,9,1910.8280254777071
2400000,4800.0,Lake Gardens,9,0,9,9,9,9,9,9,9,9,9,9,9,500.0
2000000,2200.0,Behala,4,0,9,9,9,9,9,9,9,9,9,9,9,909.0909090909091
2500000,920.0,Hussainpur,3,0,9,9,9,9,9,9,9,9,9,9,9,2717.391304347826
2300000,550.0,Hussainpur,2,0,9,9,9,9,9,9,9,9,9,9,9,4181.818181818182
4200000,820.0,Sarsuna,3,0,9,9,9,9,9,9,9,9,9,9,9,5121.951219512195
7000000,770.0,Behala,2,0,9,9,9,9,9,9,9,9,9,9,9,9090.90909090909
13000000,860.0,Behala,2,0,9,9,9,9,9,9,9,9,9,9,9,15116.279069767443
16299999,770.0,Behala,2,0,9,9,9,9,9,9,9,9,9,9,9,21168.82987012987
11500000,962.0,Sonarpur,2,0,9,9,9,9,9,9,9,9,9,9,9,11954.261954261954
7000000,1250.0,Beckbagan,3,1,9,9,9,9,9,9,9,9,9,9,9,5600.0
7651000,1268.0,New Town,3,0,9,9,9,9,9,9,9,9,9,9,9,6033.91167192429
8345000,925.0,Sarsuna,2,1,9,9,9,9,9,9,9,9,9,9,9,9021.621621621622
24500000,925.0,Sarsuna,2,1,9,9,9,9,9,9,9,9,9,9,9,26486.486486486487
2375000,800.0,Sarsuna,2,0,9,9,9,9,9,9,9,9,9,9,9,2968.75
62500000,800.0,Barisha Purba Para Road,2,1,9,9,9,9,9,9,9,9,9,9,9,78125.0
29100000,650.0,Barisha Purba Para Road,2,0,9,9,9,9,9,9,9,9,9,9,9,44769.230769230766
87500000,930.0,Behala,2,1,9,9,9,9,9,9,9,9,9,9,9,94086.02150537634
4000000,1786.0,Rajarhat,3,1,9,9,9,9,9,9,9,9,9,9,9,2239.6416573348265
2600000,1819.0,Alipore,3,1,9,9,9,9,9,9,9,9,9,9,9,1429.35678944475
5000000,1708.0,Tiljala,4,0,9,9,9,9,9,9,9,9,9,9,9,2927.400468384075
4500000,2500.0,Behala,4,1,9,9,9,9,9,9,9,9,9,9,9,1800.0
2850000,1329.0,Garia Place,3,0,9,9,9,9,9,9,9,9,9,9,9,2144.4695259593677
5900000,1277.0,Tollygunge,3,0,9,9,9,9,9,9,9,9,9,9,9,4620.203602192639
7900000,1401.0,Tollygunge,3,1,9,9,9,9,9,9,9,9,9,9,9,5638.829407566024
2300000,1800.0,Ballygunge,3,1,9,9,9,9,9,9,9,9,9,9,9,1277.7777777777778
2376000,822.0,Narendrapur,2,0,9,9,9,9,9,9,9,9,9,9,9,2890.5109489051097
2431000,5000.0,Sarat Bose Road,5,1,9,9,9,9,9,9,9,9,9,9,9,486.2
2295000,3226.0,New Alipore,4,1,9,9,9,9,9,9,9,9,9,9,9,711.4073155610663
5500000,4640.0,Ballygunge,6,1,9,9,9,9,9,9,9,9,9,9,9,1185.344827586207
8500000,1260.0,Bansdroni,3,1,9,9,9,9,9,9,9,9,9,9,9,6746.0317460317465
13000000,850.0,Garia,2,1,9,9,9,9,9,9,9,9,9,9,9,15294.117647058823
9500000,1130.0,Mukundapur,3,1,9,9,9,9,9,9,9,9,9,9,9,8407.079646017699
3700000,1100.0,Patuli,3,1,9,9,9,9,9,9,9,9,9,9,9,3363.6363636363635
3500000,720.0,Garia,2,0,9,9,9,9,9,9,9,9,9,9,9,4861.111111111111
9500000,1058.0,Howrah,2,0,9,9,9,9,9,9,9,9,9,9,9,8979.206049149338
37500000,1032.0,Mohisbathan,2,1,9,9,9,9,9,9,9,9,9,9,9,36337.20930232558
3400000,650.0,Barisha Purba Para Road,2,0,9,9,9,9,9,9,9,9,9,9,9,5230.7692307692305
6800000,914.0,Narendrapur,2,1,9,9,9,9,9,9,9,9,9,9,9,7439.824945295405
6500000,935.0,Narendrapur,2,1,9,9,9,9,9,9,9,9,9,9,9,6951.871657754011
2872000,883.0,Narendrapur,2,1,9,9,9,9,9,9,9,9,9,9,9,3252.5481313703285
2902000,1205.0,Garia,3,0,9,9,9,9,9,9,9,9,9,9,9,2408.298755186722
3426000,1612.0,Mukundapur,3,1,9,9,9,9,9,9,9,9,9,9,9,2125.3101736972703
70000000,1416.0,Tiljala,3,0,9,9,9,9,9,9,9,9,9,9,9,49435.02824858757
4603000,2100.0,New Town,3,1,9,9,9,9,9,9,9,9,9,9,9,2191.904761904762
5370000,820.0,Kasba,2,1,9,9,9,9,9,9,9,9,9,9,9,6548.780487804878
4074000,800.0,Kasba,2,1,9,9,9,9,9,9,9,9,9,9,9,5092.5
2600000,1717.0,Tangra,3,1,9,9,9,9,9,9,9,9,9,9,9,1514.26907396622
3000000,3000.0,Alipore,4,1,9,9,9,9,9,9,9,9,9,9,9,1000.0
57000000,1260.0,Baghajatin,3,1,9,9,9,9,9,9,9,9,9,9,9,45238.09523809524
8700000,1210.0,Kasba,3,0,9,9,9,9,9,9,9,9,9,9,9,7190.082644628099
6800000,1287.0,New Town,2,1,9,9,9,9,9,9,9,9,9,9,9,5283.605283605284
10500000,1064.0,Narendrapur,3,0,9,9,9,9,9,9,9,9,9,9,9,9868.421052631578
4499000,1075.0,Narendrapur,3,0,9,9,9,9,9,9,9,9,9,9,9,4185.116279069767
2000000,1025.0,Narendrapur,2,1,9,9,9,9,9,9,9,9,9,9,9,1951.219512195122
2450000,6900.0,E M Bypass,6,1,9,9,9,9,9,9,9,9,9,9,9,355.07246376811594
2000000,1113.0,Behala,3,0,9,9,9,9,9,9,9,9,9,9,9,1796.9451931716083
4219000,1074.0,Tangra,3,0,9,9,9,9,9,9,9,9,9,9,9,3928.3054003724396
14000000,750.0,Barisha Purba Para Road,2,0,9,9,9,9,9,9,9,9,9,9,9,18666.666666666668
4500000,855.0,Behala,2,1,9,9,9,9,9,9,9,9,9,9,9,5263.1578947368425
5500000,3800.0,Alipore,4,0,9,9,9,9,9,9,9,9,9,9,9,1447.3684210526317
22000000,1450.0,Tangra,3,1,9,9,9,9,9,9,9,9,9,9,9,15172.413793103447
6000000,1100.0,Tangra,2,1,9,9,9,9,9,9,9,9,9,9,9,5454.545454545455
8500000,1700.0,Tangra,3,1,9,9,9,9,9,9,9,9,9,9,9,5000.0
3500000,1184.0,Ashok Nagar,3,0,9,9,9,9,9,9,9,9,9,9,9,2956.0810810810813
11500000,800.0,Sarsuna,2,0,9,9,9,9,9,9,9,9,9,9,9,14375.0
15000000,800.0,Behala,2,0,9,9,9,9,9,9,9,9,9,9,9,18750.0
3615999,800.0,Sarsuna,2,0,9,9,9,9,9,9,9,9,9,9,9,4519.99875
3615999,870.0,Tangra,2,0,9,9,9,9,9,9,9,9,9,9,9,4156.320689655173
6620999,1428.0,Tiljala,3,0,9,9,9,9,9,9,9,9,9,9,9,4636.553921568628
2300000,2231.0,Action Area III,3,1,9,9,9,9,9,9,9,9,9,9,9,1030.9278350515465
75000000,1500.0,Behala,3,1,9,9,9,9,9,9,9,9,9,9,9,50000.0
9500000,1000.0,Kaikhali,2,1,9,9,9,9,9,9,9,9,9,9,9,9500.0
42900000,2200.0,Prince Anwar Shah Rd,3,1,9,9,9,9,9,9,9,9,9,9,9,19500.0
13600000,1445.0,Kamalgazi,3,1,9,9,9,9,9,9,9,9,9,9,9,9411.764705882353
8600000,1825.0,New Town,3,1,9,9,9,9,9,9,9,9,9,9,9,4712.328767123287
3500000,1250.0,Rajarhat,3,1,9,9,9,9,9,9,9,9,9,9,9,2800.0
2000000,1900.0,New Alipore,4,0,9,9,9,9,9,9,9,9,9,9,9,1052.6315789473683
2100000,1909.0,New Town,4,1,9,9,9,9,9,9,9,9,9,9,9,1100.0523834468308
9800000,882.0,Narendrapur,2,0,9,9,9,9,9,9,9,9,9,9,9,11111.111111111111
12500000,882.0,Narendrapur,2,0,9,9,9,9,9,9,9,9,9,9,9,14172.33560090703
2300000,1615.0,Narendrapur,3,0,9,9,9,9,9,9,9,9,9,9,9,1424.1486068111456
