Price,Area,Location,No_of_Bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,IndoorGames,ClubHouse,24X7Security,PowerBackup,CarParking,Children'splayarea,LiftAvailable,price_per_sqft
27300000,2215.0,Kogilu,3,0,9,9,9,9,9,9,9,9,9,9,9,12325.056433408578
21400000,3024.0,Banashankari,4,0,9,9,9,9,9,9,9,9,9,9,9,7076.719576719577
21400000,2376.0,Banashankari,3,0,9,9,9,9,9,9,9,9,9,9,9,9006.734006734006
22700000,2376.0,Banashankari,3,0,9,9,9,9,9,9,9,9,9,9,9,9553.872053872054
22400000,2522.0,Banashankari,3,0,9,9,9,9,9,9,9,9,9,9,9,8881.83980967486
61700000,2480.0,Banashankari,3,0,9,9,9,9,9,9,9,9,9,9,9,24879.032258064515
22400000,4932.0,J. P. Nagar,4,0,9,9,9,9,9,9,9,9,9,9,9,4541.768045417681
27300000,2480.0,Banashankari,3,0,9,9,9,9,9,9,9,9,9,9,9,11008.064516129032
61700000,3024.0,Banashankari,4,0,9,9,9,9,9,9,9,9,9,9,9,20403.439153439154
22700000,4932.0,J. P. Nagar,4,0,9,9,9,9,9,9,9,9,9,9,9,4602.595296025953
21400000,2522.0,Banashankari,3,0,9,9,9,9,9,9,9,9,9,9,9,8485.329103885804
21500000,2376.0,Banashankari,3,0,9,9,9,9,9,9,9,9,9,9,9,9048.821548821548
7600000,2378.0,Banashankari,3,0,9,9,9,9,9,9,9,9,9,9,9,3195.9629941126996
50500000,1550.0,Kanakapura Road Beyond Nice Ring Road,3,0,9,9,9,9,9,9,9,9,9,9,9,32580.645161290322
8300000,2442.0,Sarjapur,3,0,9,9,9,9,9,9,9,9,9,9,9,3398.8533988533986
6550000,1240.0,Narayanapura on Hennur Main Road,2,1,9,9,9,9,9,9,9,9,9,9,9,5282.258064516129
4600000,1071.0,Thanisandra,2,0,9,9,9,9,9,9,9,9,9,9,9,4295.051353874884
4800000,465.0,Budigere Cross,1,0,9,9,9,9,9,9,9,9,9,9,9,10322.58064516129
7600000,488.0,Budigere Cross,1,0,9,9,9,9,9,9,9,9,9,9,9,15573.77049180328
12800000,815.0,Budigere Cross,2,0,9,9,9,9,9,9,9,9,9,9,9,15705.521472392638
17900000,1365.0,Chamrajpet,2,1,9,9,9,9,9,9,9,9,9,9,9,13113.553113553113
35300000,1249.0,Koramangala,2,0,9,9,9,9,9,9,9,9,9,9,9,28262.610088070458
11000000,2461.0,Koramangala,4,0,9,9,9,9,9,9,9,9,9,9,9,4469.727752945957
8699000,1730.0,Whitefield Hope Farm Junction,3,0,9,9,9,9,9,9,9,9,9,9,9,5028.323699421965
13000000,1550.0,Kadugodi,3,0,9,9,9,9,9,9,9,9,9,9,9,8387.09677419355
9300000,2176.0,Harlur,3,0,9,9,9,9,9,9,9,9,9,9,9,4273.89705882353
8863000,1485.0,Harlur,3,0,9,9,9,9,9,9,9,9,9,9,9,5968.350168350168
22200000,1225.0,Harlur,2,0,9,9,9,9,9,9,9,9,9,9,9,18122.448979591838
12900000,3210.0,Harlur,4,0,9,9,9,9,9,9,9,9,9,9,9,4018.691588785047
8896000,1830.0,Harlur,3,0,9,9,9,9,9,9,9,9,9,9,9,4861.20218579235
22599999,1230.0,Harlur,2,0,9,9,9,9,9,9,9,9,9,9,9,18373.982926829267
12800000,3265.0,Harlur,4,0,9,9,9,9,9,9,9,9,9,9,9,3920.3675344563553
9098000,1810.0,Harlur,3,0,9,9,9,9,9,9,9,9,9,9,9,5026.519337016574
10400000,1260.0,Harlur,2,0,9,9,9,9,9,9,9,9,9,9,9,8253.968253968254
9165000,1460.0,Harlur,3,0,9,9,9,9,9,9,9,9,9,9,9,6277.397260273972
6900000,1270.0,Harlur,2,0,9,9,9,9,9,9,9,9,9,9,9,5433.070866141732
3850000,1350.0,JP Nagar Phase 8,3,1,9,9,9,9,9,9,9,9,9,9,9,2851.8518518518517
4100000,1080.0,Horamavu,2,0,9,9,9,9,9,9,9,9,9,9,9,3796.296296296296
6483000,1170.0,Horamavu,2,0,9,9,9,9,9,9,9,9,9,9,9,5541.025641025641
7125000,1365.0,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,5219.780219780219
6412000,1500.0,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,4274.666666666667
8791000,1350.0,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,6511.851851851852
3779999,1290.0,Hebbal,2,0,9,9,9,9,9,9,9,9,9,9,9,2930.2317829457365
120000000,1075.0,Horamavu,2,0,9,9,9,9,9,9,9,9,9,9,9,111627.90697674418
13400000,7500.0,Rajajinagar,6,0,9,9,9,9,9,9,9,9,9,9,9,1786.6666666666667
16900000,1510.0,Begur,3,0,9,9,9,9,9,9,9,9,9,9,9,11192.05298013245
16900000,1903.0,Begur,3,0,9,9,9,9,9,9,9,9,9,9,9,8880.714661061482
13400000,1903.0,Begur,3,0,9,9,9,9,9,9,9,9,9,9,9,7041.513399894903
16900000,1510.0,Begur,3,0,9,9,9,9,9,9,9,9,9,9,9,11192.05298013245
39500000,1903.0,Begur,3,0,9,9,9,9,9,9,9,9,9,9,9,20756.699947451394
4690000,2500.0,Rajajinagar,3,0,9,9,9,9,9,9,9,9,9,9,9,1876.0
13899999,940.0,Kumbalgodu,2,0,9,9,9,9,9,9,9,9,9,9,9,14787.232978723405
5573000,2090.0,ITPL,3,0,9,9,9,9,9,9,9,9,9,9,9,2666.507177033493
7934999,1117.0,Kumbalgodu,2,0,9,9,9,9,9,9,9,9,9,9,9,7103.848701880036
37800000,1500.0,Kumbalgodu,3,0,9,9,9,9,9,9,9,9,9,9,9,25200.0
22000000,4498.0,Talaghattapura,4,0,9,9,9,9,9,9,9,9,9,9,9,4891.062694530902
22599999,2753.0,Talaghattapura,3,0,9,9,9,9,9,9,9,9,9,9,9,8209.225935343262
8940000,3840.0,Budigere Cross,4,0,9,9,9,9,9,9,9,9,9,9,9,2328.125
13400000,1690.0,Kumbalgodu,3,0,9,9,9,9,9,9,9,9,9,9,9,7928.994082840237
7020000,1510.0,Begur,3,0,9,9,9,9,9,9,9,9,9,9,9,4649.0066225165565
9574000,1407.0,Kumbalgodu,3,0,9,9,9,9,9,9,9,9,9,9,9,6804.5486851457
16900000,1810.0,Kumbalgodu,3,0,9,9,9,9,9,9,9,9,9,9,9,9337.016574585636
4700000,1903.0,Begur,3,0,9,9,9,9,9,9,9,9,9,9,9,2469.784550709406
18600000,942.0,Kumbalgodu,2,0,9,9,9,9,9,9,9,9,9,9,9,19745.222929936306
11100000,2790.0,ITPL,3,0,9,9,9,9,9,9,9,9,9,9,9,3978.494623655914
7698999,1660.0,ITPL,3,0,9,9,9,9,9,9,9,9,9,9,9,4637.951204819277
3638000,1604.0,Kannamangala,3,0,9,9,9,9,9,9,9,9,9,9,9,2268.0798004987532
3621000,1070.0,Avalahalli Off Sarjapur Road,2,0,9,9,9,9,9,9,9,9,9,9,9,3384.11214953271
7698999,1065.0,Avalahalli Off Sarjapur Road,2,0,9,9,9,9,9,9,9,9,9,9,9,7229.107042253521
6556000,1604.0,Kannamangala,3,0,9,9,9,9,9,9,9,9,9,9,9,4087.281795511222
190000000,1366.0,Kannamangala,3,0,9,9,9,9,9,9,9,9,9,9,9,139092.2401171303
8791000,8200.0,Rajajinagar,7,0,9,9,9,9,9,9,9,9,9,9,9,1072.0731707317073
3779999,1290.0,Hebbal,2,0,9,9,9,9,9,9,9,9,9,9,9,2930.2317829457365
5475000,1075.0,Horamavu,2,0,9,9,9,9,9,9,9,9,9,9,9,5093.023255813953
8940000,1007.0,Varthur,2,0,9,9,9,9,9,9,9,9,9,9,9,8877.85501489573
13400000,1690.0,Kumbalgodu,3,0,9,9,9,9,9,9,9,9,9,9,9,7928.994082840237
7020000,1510.0,Begur,3,0,9,9,9,9,9,9,9,9,9,9,9,4649.0066225165565
9574000,1407.0,Kumbalgodu,3,0,9,9,9,9,9,9,9,9,9,9,9,6804.5486851457
16900000,1810.0,Kumbalgodu,3,0,9,9,9,9,9,9,9,9,9,9,9,9337.016574585636
4700000,1903.0,Begur,3,0,9,9,9,9,9,9,9,9,9,9,9,2469.784550709406
18600000,942.0,Kumbalgodu,2,0,9,9,9,9,9,9,9,9,9,9,9,19745.222929936306
11100000,2790.0,ITPL,3,0,9,9,9,9,9,9,9,9,9,9,9,3978.494623655914
7698999,1660.0,ITPL,3,0,9,9,9,9,9,9,9,9,9,9,9,4637.951204819277
6556000,1604.0,Kannamangala,3,0,9,9,9,9,9,9,9,9,9,9,9,4087.281795511222
37800000,1366.0,Kannamangala,3,0,9,9,9,9,9,9,9,9,9,9,9,27672.03513909224
22000000,4498.0,Talaghattapura,4,0,9,9,9,9,9,9,9,9,9,9,9,4891.062694530902
6556000,2753.0,Talaghattapura,3,0,9,9,9,9,9,9,9,9,9,9,9,2381.40210679259
5800000,1366.0,Kannamangala,3,0,9,9,9,9,9,9,9,9,9,9,9,4245.97364568082
4600000,1320.0,JP Nagar Phase 8,3,0,9,9,9,9,9,9,9,9,9,9,9,3484.848484848485
10200000,1010.0,JP Nagar Phase 8,2,0,9,9,9,9,9,9,9,9,9,9,9,10099.009900990099
11100000,1576.0,Sarjapur Road Wipro To Railway Crossing,3,0,9,9,9,9,9,9,9,9,9,9,9,7043.147208121827
11600000,1709.0,Sarjapur Road Wipro To Railway Crossing,3,0,9,9,9,9,9,9,9,9,9,9,9,6787.595084844938
11700000,1835.0,Whitefield Hope Farm Junction,3,0,9,9,9,9,9,9,9,9,9,9,9,6376.021798365123
11700000,1850.0,Whitefield Hope Farm Junction,3,0,9,9,9,9,9,9,9,9,9,9,9,6324.324324324324
11200000,1860.0,Whitefield Hope Farm Junction,3,0,9,9,9,9,9,9,9,9,9,9,9,6021.5053763440865
11500000,1765.0,Whitefield Hope Farm Junction,3,0,9,9,9,9,9,9,9,9,9,9,9,6515.58073654391
11900000,1830.0,Whitefield Hope Farm Junction,3,0,9,9,9,9,9,9,9,9,9,9,9,6502.732240437159
9300000,2170.0,Junnasandra,3,0,9,9,9,9,9,9,9,9,9,9,9,4285.714285714285
7262000,1691.0,Junnasandra,3,0,9,9,9,9,9,9,9,9,9,9,9,4294.500295683028
11200000,1275.0,Kadugodi,2,0,9,9,9,9,9,9,9,9,9,9,9,8784.313725490196
9534000,2040.0,Kadugodi,3,0,9,9,9,9,9,9,9,9,9,9,9,4673.529411764706
6792000,1710.0,Kadugodi,3,0,9,9,9,9,9,9,9,9,9,9,9,3971.9298245614036
9221000,1185.0,Kadugodi,2,0,9,9,9,9,9,9,9,9,9,9,9,7781.434599156119
7131000,1650.0,Kadugodi,3,0,9,9,9,9,9,9,9,9,9,9,9,4321.818181818182
8725000,1250.0,Kadugodi,2,0,9,9,9,9,9,9,9,9,9,9,9,6980.0
8411000,1555.0,Kadugodi,3,0,9,9,9,9,9,9,9,9,9,9,9,5409.003215434083
8777000,1495.0,Kadugodi,3,0,9,9,9,9,9,9,9,9,9,9,9,5870.903010033445
19500000,1565.0,Kadugodi,3,0,9,9,9,9,9,9,9,9,9,9,9,12460.063897763579
10700000,2805.0,Harlur,4,0,9,9,9,9,9,9,9,9,9,9,9,3814.6167557932263
13200000,1510.0,Harlur,3,0,9,9,9,9,9,9,9,9,9,9,9,8741.721854304637
13000000,1880.0,Harlur,3,0,9,9,9,9,9,9,9,9,9,9,9,6914.893617021276
10800000,1850.0,Harlur,3,0,9,9,9,9,9,9,9,9,9,9,9,5837.8378378378375
5000000,1520.0,Harlur,3,0,9,9,9,9,9,9,9,9,9,9,9,3289.4736842105262
6114000,980.0,JP Nagar Phase 8,2,1,9,9,9,9,9,9,9,9,9,9,9,6238.775510204082
7665000,1219.0,Jakkur,2,0,9,9,9,9,9,9,9,9,9,9,9,6287.940935192781
6405000,1549.0,Jakkur,3,0,9,9,9,9,9,9,9,9,9,9,9,4134.925758553905
7068000,1281.0,Jakkur,2,0,9,9,9,9,9,9,9,9,9,9,9,5517.564402810304
6316000,1422.0,Jakkur,3,0,9,9,9,9,9,9,9,9,9,9,9,4441.631504922644
6349000,1262.0,Jakkur,2,0,9,9,9,9,9,9,9,9,9,9,9,5030.903328050713
5874000,1269.0,Jakkur,2,0,9,9,9,9,9,9,9,9,9,9,9,4628.841607565012
7909000,1168.0,Jakkur,2,0,9,9,9,9,9,9,9,9,9,9,9,6771.404109589041
7580000,1601.0,Jakkur,3,0,9,9,9,9,9,9,9,9,9,9,9,4734.540911930044
16299999,1531.0,Jakkur,3,0,9,9,9,9,9,9,9,9,9,9,9,10646.63553233181
16299999,1906.0,Begur,3,0,9,9,9,9,9,9,9,9,9,9,9,8551.940713536202
9551000,1906.0,Begur,3,0,9,9,9,9,9,9,9,9,9,9,9,5011.017838405037
9100000,997.0,Bellandur,2,0,9,9,9,9,9,9,9,9,9,9,9,9127.382146439319
7718000,931.0,Bellandur,2,0,9,9,9,9,9,9,9,9,9,9,9,8290.010741138562
5566000,1625.0,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,3425.230769230769
7611000,1043.0,Kengeri,2,0,9,9,9,9,9,9,9,9,9,9,9,7297.219558964525
7433000,1450.0,Kengeri,3,0,9,9,9,9,9,9,9,9,9,9,9,5126.206896551724
5365000,1565.0,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,3428.115015974441
5462000,1003.0,Kengeri,2,0,9,9,9,9,9,9,9,9,9,9,9,5445.663010967099
6154000,1150.0,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,5351.304347826087
4702000,1160.0,Kengeri,2,0,9,9,9,9,9,9,9,9,9,9,9,4053.448275862069
7822000,990.0,Yelahanka,2,0,9,9,9,9,9,9,9,9,9,9,9,7901.010101010101
16299999,1492.0,Kengeri,3,0,9,9,9,9,9,9,9,9,9,9,9,10924.932305630027
16299999,1906.0,Begur,3,0,9,9,9,9,9,9,9,9,9,9,9,8551.940713536202
16299999,1906.0,Begur,3,0,9,9,9,9,9,9,9,9,9,9,9,8551.940713536202
9551000,1906.0,Begur,3,0,9,9,9,9,9,9,9,9,9,9,9,5011.017838405037
9100000,997.0,Bellandur,2,0,9,9,9,9,9,9,9,9,9,9,9,9127.382146439319
9529000,931.0,Bellandur,2,0,9,9,9,9,9,9,9,9,9,9,9,10235.230934479056
9579000,998.0,Bellandur,2,0,9,9,9,9,9,9,9,9,9,9,9,9598.19639278557
8240000,995.0,Bellandur,2,0,9,9,9,9,9,9,9,9,9,9,9,8281.40703517588
4469000,835.0,Bellandur,2,0,9,9,9,9,9,9,9,9,9,9,9,5352.095808383234
8173000,445.0,Bellandur,1,0,9,9,9,9,9,9,9,9,9,9,9,18366.29213483146
9565000,1638.0,Kumbalgodu,3,0,9,9,9,9,9,9,9,9,9,9,9,5839.438339438339
8183000,992.0,Bellandur,2,0,9,9,9,9,9,9,9,9,9,9,9,8248.991935483871
8169000,1640.0,Kumbalgodu,3,0,9,9,9,9,9,9,9,9,9,9,9,4981.09756097561
15700000,838.0,Bellandur,2,0,9,9,9,9,9,9,9,9,9,9,9,18735.08353221957
5588000,2350.0,ITPL,3,0,9,9,9,9,9,9,9,9,9,9,9,2377.872340425532
14400000,1120.0,Kumbalgodu,2,0,9,9,9,9,9,9,9,9,9,9,9,12857.142857142857
8451000,2160.0,ITPL,3,0,9,9,9,9,9,9,9,9,9,9,9,3912.5
9340000,828.0,Bellandur,2,0,9,9,9,9,9,9,9,9,9,9,9,11280.193236714977
15500000,968.0,Bellandur,2,0,9,9,9,9,9,9,9,9,9,9,9,16012.396694214876
8353000,2330.0,ITPL,3,0,9,9,9,9,9,9,9,9,9,9,9,3584.978540772532
13600000,866.0,Bellandur,2,0,9,9,9,9,9,9,9,9,9,9,9,15704.387990762125
7929000,2040.0,ITPL,3,0,9,9,9,9,9,9,9,9,9,9,9,3886.764705882353
8120000,1499.0,Kumbalgodu,3,0,9,9,9,9,9,9,9,9,9,9,9,5416.944629753169
14500000,833.0,Bellandur,2,0,9,9,9,9,9,9,9,9,9,9,9,17406.962785114047
9204000,2170.0,ITPL,3,0,9,9,9,9,9,9,9,9,9,9,9,4241.47465437788
9551000,1740.0,Kumbalgodu,3,0,9,9,9,9,9,9,9,9,9,9,9,5489.080459770115
22400000,1002.0,Bellandur,2,0,9,9,9,9,9,9,9,9,9,9,9,22355.289421157686
5359000,3360.0,ITPL,4,0,9,9,9,9,9,9,9,9,9,9,9,1594.9404761904761
9323000,1074.0,Kumbalgodu,2,0,9,9,9,9,9,9,9,9,9,9,9,8680.633147113595
15100000,1075.0,Bellandur,3,0,9,9,9,9,9,9,9,9,9,9,9,14046.511627906977
6856999,2260.0,ITPL,3,0,9,9,9,9,9,9,9,9,9,9,9,3034.0703539823007
7716000,1300.0,Kengeri,3,0,9,9,9,9,9,9,9,9,9,9,9,5935.384615384615
7058000,1471.0,Kengeri,3,0,9,9,9,9,9,9,9,9,9,9,9,4798.096532970768
6317000,1340.0,Kengeri,3,0,9,9,9,9,9,9,9,9,9,9,9,4714.179104477612
8217000,1330.0,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,6178.195488721804
7409999,1730.0,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,4283.236416184971
6650000,1410.0,Kengeri,3,0,9,9,9,9,9,9,9,9,9,9,9,4716.312056737589
6053000,1400.0,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,4323.571428571428
6128000,1140.0,Kengeri,2,0,9,9,9,9,9,9,9,9,9,9,9,5375.438596491228
7993000,1155.0,Kengeri,2,0,9,9,9,9,9,9,9,9,9,9,9,6920.346320346321
7645999,1526.0,Kengeri,3,0,9,9,9,9,9,9,9,9,9,9,9,5010.484272608126
9435000,1457.0,Kengeri,3,0,9,9,9,9,9,9,9,9,9,9,9,6475.634866163349
5848000,1450.0,Chikkagubbi on Hennur Main Road,3,0,9,9,9,9,9,9,9,9,9,9,9,4033.103448275862
5681000,1082.0,Kumbalgodu,3,0,9,9,9,9,9,9,9,9,9,9,9,5250.462107208872
7845000,1066.0,Kengeri,2,0,9,9,9,9,9,9,9,9,9,9,9,7359.287054409006
5089000,1180.0,Chikkagubbi on Hennur Main Road,2,0,9,9,9,9,9,9,9,9,9,9,9,4312.71186440678
9865000,883.0,Kumbalgodu,2,0,9,9,9,9,9,9,9,9,9,9,9,11172.140430351075
6776000,1561.0,Chikkagubbi on Hennur Main Road,3,0,9,9,9,9,9,9,9,9,9,9,9,4340.807174887892
5447000,967.0,Avalahalli Off Sarjapur Road,3,0,9,9,9,9,9,9,9,9,9,9,9,5632.885211995864
5612000,742.0,Avalahalli Off Sarjapur Road,2,0,9,9,9,9,9,9,9,9,9,9,9,7563.342318059299
6913000,758.0,Avalahalli Off Sarjapur Road,2,0,9,9,9,9,9,9,9,9,9,9,9,9120.052770448548
6519000,982.0,Avalahalli Off Sarjapur Road,3,0,9,9,9,9,9,9,9,9,9,9,9,6638.492871690428
9148000,916.0,Avalahalli Off Sarjapur Road,3,0,9,9,9,9,9,9,9,9,9,9,9,9986.899563318777
8607000,1906.0,Kannamangala,3,0,9,9,9,9,9,9,9,9,9,9,9,4515.739769150053
5339000,851.0,Bellandur,2,0,9,9,9,9,9,9,9,9,9,9,9,6273.7955346651
12900000,1070.0,Kumbalgodu,2,0,9,9,9,9,9,9,9,9,9,9,9,12056.074766355141
11700000,1930.0,ITPL,3,0,9,9,9,9,9,9,9,9,9,9,9,6062.176165803109
10100000,1420.0,Kodigehalli,2,0,9,9,9,9,9,9,9,9,9,9,9,7112.6760563380285
4890000,1150.0,Bellandur,3,0,9,9,9,9,9,9,9,9,9,9,9,4252.173913043478
14300000,980.0,Kumbalgodu,2,0,9,9,9,9,9,9,9,9,9,9,9,14591.836734693878
9551000,1665.0,Kodigehalli,3,0,9,9,9,9,9,9,9,9,9,9,9,5736.336336336336
7884000,990.0,Bellandur,2,0,9,9,9,9,9,9,9,9,9,9,9,7963.636363636364
13799999,1580.0,Kumbalgodu,3,0,9,9,9,9,9,9,9,9,9,9,9,8734.176582278482
8532000,1630.0,Kodigehalli,3,0,9,9,9,9,9,9,9,9,9,9,9,5234.355828220859
8247000,1710.0,Kumbalgodu,3,0,9,9,9,9,9,9,9,9,9,9,9,4822.80701754386
8379000,844.0,Bellandur,2,0,9,9,9,9,9,9,9,9,9,9,9,9927.725118483413
4335000,1584.0,Kumbalgodu,3,0,9,9,9,9,9,9,9,9,9,9,9,2736.742424242424
7234999,415.0,Bellandur,1,0,9,9,9,9,9,9,9,9,9,9,9,17433.732530120484
9523000,1450.0,Kumbalgodu,3,0,9,9,9,9,9,9,9,9,9,9,9,6567.586206896552
8950000,988.0,Bellandur,2,0,9,9,9,9,9,9,9,9,9,9,9,9058.704453441296
8345000,1692.0,Kumbalgodu,3,0,9,9,9,9,9,9,9,9,9,9,9,4932.033096926714
7645999,849.0,Bellandur,2,0,9,9,9,9,9,9,9,9,9,9,9,9005.888103651354
9435000,1457.0,Kengeri,3,0,9,9,9,9,9,9,9,9,9,9,9,6475.634866163349
5848000,1450.0,Chikkagubbi on Hennur Main Road,3,0,9,9,9,9,9,9,9,9,9,9,9,4033.103448275862
5681000,1082.0,Kumbalgodu,3,0,9,9,9,9,9,9,9,9,9,9,9,5250.462107208872
7845000,1066.0,Kengeri,2,0,9,9,9,9,9,9,9,9,9,9,9,7359.287054409006
5089000,1180.0,Chikkagubbi on Hennur Main Road,2,0,9,9,9,9,9,9,9,9,9,9,9,4312.71186440678
9865000,883.0,Kumbalgodu,2,0,9,9,9,9,9,9,9,9,9,9,9,11172.140430351075
9025000,1561.0,Chikkagubbi on Hennur Main Road,3,0,9,9,9,9,9,9,9,9,9,9,9,5781.550288276746
6906999,1900.0,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,3635.2626315789475
4987000,1310.0,Kengeri,3,0,9,9,9,9,9,9,9,9,9,9,9,3806.8702290076335
5892000,1050.0,Yelahanka,2,0,9,9,9,9,9,9,9,9,9,9,9,5611.428571428572
7718000,1108.0,Kengeri,2,0,9,9,9,9,9,9,9,9,9,9,9,6965.703971119134
5566000,1625.0,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,3425.230769230769
7611000,1043.0,Kengeri,2,0,9,9,9,9,9,9,9,9,9,9,9,7297.219558964525
7433000,1450.0,Kengeri,3,0,9,9,9,9,9,9,9,9,9,9,9,5126.206896551724
5365000,1565.0,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,3428.115015974441
5462000,1003.0,Kengeri,2,0,9,9,9,9,9,9,9,9,9,9,9,5445.663010967099
6154000,1150.0,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,5351.304347826087
4702000,1160.0,Kengeri,2,0,9,9,9,9,9,9,9,9,9,9,9,4053.448275862069
7822000,990.0,Yelahanka,2,0,9,9,9,9,9,9,9,9,9,9,9,7901.010101010101
6776000,1492.0,Kengeri,3,0,9,9,9,9,9,9,9,9,9,9,9,4541.554959785522
5447000,967.0,Avalahalli Off Sarjapur Road,3,0,9,9,9,9,9,9,9,9,9,9,9,5632.885211995864
5612000,742.0,Avalahalli Off Sarjapur Road,2,0,9,9,9,9,9,9,9,9,9,9,9,7563.342318059299
6913000,758.0,Avalahalli Off Sarjapur Road,2,0,9,9,9,9,9,9,9,9,9,9,9,9120.052770448548
6519000,982.0,Avalahalli Off Sarjapur Road,3,0,9,9,9,9,9,9,9,9,9,9,9,6638.492871690428
9148000,916.0,Avalahalli Off Sarjapur Road,3,0,9,9,9,9,9,9,9,9,9,9,9,9986.899563318777
13100000,1906.0,Kannamangala,3,0,9,9,9,9,9,9,9,9,9,9,9,6873.0325288562435
10500000,1846.0,Narayanapura on Hennur Main Road,3,0,9,9,9,9,9,9,9,9,9,9,9,5687.973997833153
9614000,1482.0,Narayanapura on Hennur Main Road,3,0,9,9,9,9,9,9,9,9,9,9,9,6487.179487179487
8800000,1346.0,Narayanapura on Hennur Main Road,2,0,9,9,9,9,9,9,9,9,9,9,9,6537.890044576523
10700000,1232.0,Narayanapura on Hennur Main Road,2,0,9,9,9,9,9,9,9,9,9,9,9,8685.064935064935
11500000,1657.0,Sarjapur Road Wipro To Railway Crossing,3,0,9,9,9,9,9,9,9,9,9,9,9,6940.253470126735
10000000,1773.0,Sarjapur Road Wipro To Railway Crossing,3,0,9,9,9,9,9,9,9,9,9,9,9,5640.157924421884
11700000,1550.0,Sarjapur Road Wipro To Railway Crossing,3,0,9,9,9,9,9,9,9,9,9,9,9,7548.387096774193
11299999,1813.0,Sarjapur Road Wipro To Railway Crossing,3,0,9,9,9,9,9,9,9,9,9,9,9,6232.762824048538
11100000,1746.0,Sarjapur Road Wipro To Railway Crossing,3,0,9,9,9,9,9,9,9,9,9,9,9,6357.388316151203
10800000,1717.0,Sarjapur Road Wipro To Railway Crossing,3,0,9,9,9,9,9,9,9,9,9,9,9,6290.040768782761
13100000,1665.0,Sarjapur Road Wipro To Railway Crossing,3,0,9,9,9,9,9,9,9,9,9,9,9,7867.867867867868
10500000,1846.0,Narayanapura on Hennur Main Road,3,0,9,9,9,9,9,9,9,9,9,9,9,5687.973997833153
9614000,1482.0,Narayanapura on Hennur Main Road,3,0,9,9,9,9,9,9,9,9,9,9,9,6487.179487179487
8800000,1346.0,Narayanapura on Hennur Main Road,2,0,9,9,9,9,9,9,9,9,9,9,9,6537.890044576523
13100000,1232.0,Narayanapura on Hennur Main Road,2,0,9,9,9,9,9,9,9,9,9,9,9,10633.116883116883
10500000,1846.0,Narayanapura on Hennur Main Road,3,0,9,9,9,9,9,9,9,9,9,9,9,5687.973997833153
9614000,1482.0,Narayanapura on Hennur Main Road,3,0,9,9,9,9,9,9,9,9,9,9,9,6487.179487179487
8800000,1346.0,Narayanapura on Hennur Main Road,2,0,9,9,9,9,9,9,9,9,9,9,9,6537.890044576523
6900000,1232.0,Narayanapura on Hennur Main Road,2,0,9,9,9,9,9,9,9,9,9,9,9,5600.649350649351
6200000,1200.0,JP Nagar Phase 7,2,1,9,9,9,9,9,9,9,9,9,9,9,5166.666666666667
7250000,1000.0,Uttarahalli Hobli,2,1,9,9,9,9,9,9,9,9,9,9,9,7250.0
12200000,1300.0,Uttarahalli Hobli,3,1,9,9,9,9,9,9,9,9,9,9,9,9384.615384615385
9400000,1735.0,Bommanahalli,3,0,9,9,9,9,9,9,9,9,9,9,9,5417.867435158501
12000000,1360.0,Bommanahalli,3,0,9,9,9,9,9,9,9,9,9,9,9,8823.529411764706
18600000,1146.0,Bellandur,2,0,9,9,9,9,9,9,9,9,9,9,9,16230.366492146597
18500000,1485.0,Narayanapura on Hennur Main Road,3,1,9,9,9,9,9,9,9,9,9,9,9,12457.912457912458
9600000,2005.0,Chamrajpet,3,1,9,9,9,9,9,9,9,9,9,9,9,4788.029925187033
72100000,2569.0,Harlur,4,0,9,9,9,9,9,9,9,9,9,9,9,28065.395095367847
26400000,1725.0,Hosa Road,3,0,9,9,9,9,9,9,9,9,9,9,9,15304.347826086956
20000000,3039.0,Kodihalli on Old Airport Road,4,0,9,9,9,9,9,9,9,9,9,9,9,6581.112207963146
11900000,1839.0,Koramangala,3,0,9,9,9,9,9,9,9,9,9,9,9,6470.908102229472
25400000,2805.0,Harlur,4,0,9,9,9,9,9,9,9,9,9,9,9,9055.258467023174
26200000,1510.0,Harlur,3,0,9,9,9,9,9,9,9,9,9,9,9,17350.993377483443
26000000,3490.0,Harlur,4,0,9,9,9,9,9,9,9,9,9,9,9,7449.856733524355
140000000,2870.0,Bommanahalli,4,0,9,9,9,9,9,9,9,9,9,9,9,48780.48780487805
8600000,2800.0,Bommanahalli,4,0,9,9,9,9,9,9,9,9,9,9,9,3071.4285714285716
